frame.number,frame.time,frame.len,eth.src,eth.dst,ip.src,ip.dst,ip.proto,ip.len,tcp.len,tcp.srcport,tcp.dstport,Value,normality,ExtractedIPSrc,ExtractedIPDst,ExtractedEthSrc,ExtractedEthDst,ExtractedErrorMessage
30791,124501107832479,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,61144.0,-99.0,0,,,,,
30800,124501221958768,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,51646.0,-99.0,0,,,,,
30809,124501333713278,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,65139.0,-99.0,0,,,,,
30819,124501446608164,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,59715.0,-99.0,0,,,,,
30828,124501559164228,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,49889.0,-99.0,0,,,,,
30837,124501674057431,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,51712.0,-99.0,0,,,,,
30847,124501786532668,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,51194.0,-99.0,0,,,,,
30856,124501896165133,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,49690.0,-99.0,0,,,,,
30868,124502279935736,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,57992.0,-99.0,0,,,,,
30875,124502960661523,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,57992.0,-99.0,0,,,,,
30884,124502983533837,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,64086.0,-99.0,0,,,,,
30893,124503077589570,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,63075.0,-99.0,0,,,,,
30895,124503161644031,214,37559677479822,167275820076079,3522499156,1921680121,6.0,200.0,148.0,80.0,49342.0,-99.0,0,,,,,
30908,124503188549847,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,52262.0,-99.0,0,,,,,
30918,124503301052363,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,52909.0,-99.0,0,,,,,
30927,124503413936254,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,53282.0,-99.0,0,,,,,
30937,124503539498398,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,52472.0,-99.0,0,,,,,
30946,124503638757547,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,60253.0,-99.0,0,,,,,
30955,124503749421334,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,63523.0,-99.0,0,,,,,
30965,124503861573474,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,56044.0,-99.0,0,,,,,
30974,124503974794708,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,64282.0,-99.0,0,,,,,
30983,124504087258198,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,57543.0,-99.0,0,,,,,
30992,124504204456802,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,55891.0,-99.0,0,,,,,
31001,124504311588538,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,56250.0,-99.0,0,,,,,
31011,124504423544858,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,50819.0,-99.0,0,,,,,
31020,124504569719440,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,51804.0,-99.0,0,,,,,
31030,124504648490914,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,61602.0,-99.0,0,,,,,
31039,124504761687872,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,59849.0,-99.0,0,,,,,
31040,124504988709526,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,59849.0,-99.0,0,,,,,
31049,124505013639712,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,64809.0,-99.0,0,,,,,
31059,124505101370847,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,53749.0,-99.0,0,,,,,
31069,124505213715699,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,56674.0,-99.0,0,,,,,
31078,124505326673923,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,62083.0,-99.0,0,,,,,
31087,124505436285902,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,59428.0,-99.0,0,,,,,
31096,124505549009383,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,63912.0,-99.0,0,,,,,
31105,124505660088617,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,59814.0,-99.0,0,,,,,
31115,124505773654768,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,50943.0,-99.0,0,,,,,
31124,124505882241261,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,49493.0,-99.0,0,,,,,
31133,124505994268022,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,62892.0,-99.0,0,,,,,
31142,124506105154481,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,55138.0,-99.0,0,,,,,
31143,124506328703434,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,55138.0,-99.0,0,,,,,
31152,124506586235730,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,64434.0,-99.0,0,,,,,
31161,124506609781121,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,60532.0,-99.0,0,,,,,
31162,124506640673504,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,60351.0,-99.0,0,,,,,
31164,124506836701769,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,60532.0,-99.0,0,,,,,
31173,124506961945301,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,63286.0,-99.0,0,,,,,
31174,124507408685958,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,63286.0,-99.0,0,,,,,
31183,124507433325899,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,63157.0,-99.0,0,,,,,
31192,124507525731042,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,53769.0,-99.0,0,,,,,
31202,124507706035340,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,49308.0,-99.0,0,,,,,
31211,124507745606466,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,65274.0,-99.0,0,,,,,
31221,124507856171050,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,58120.0,-99.0,0,,,,,
31230,124507972574265,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,58476.0,-99.0,0,,,,,
31239,124508083019609,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,52417.0,-99.0,0,,,,,
31248,124508196439352,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,54649.0,-99.0,0,,,,,
31257,124508310349460,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,63435.0,-99.0,0,,,,,
31267,124508419863083,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,56201.0,-99.0,0,,,,,
31276,124508533384003,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,53342.0,-99.0,0,,,,,
31285,124508650222494,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,53725.0,-99.0,0,,,,,
31294,124508754179535,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,61449.0,-99.0,0,,,,,
31303,124508865615062,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,60890.0,-99.0,0,,,,,
31313,124508977970206,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,59548.0,-99.0,0,,,,,
31322,124509090463924,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,51030.0,-99.0,0,,,,,
31332,124509261112778,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,54412.0,-99.0,0,,,,,
31341,124509310391471,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,58583.0,-99.0,0,,,,,
31342,124509528665083,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,58583.0,-99.0,0,,,,,
31352,124509543267711,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,64326.0,-99.0,0,,,,,
31361,124509564425184,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,65222.0,-99.0,0,,,,,
31370,124509657473441,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,50278.0,-99.0,0,,,,,
31380,124509769908810,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,65141.0,-99.0,0,,,,,
31389,124509879698878,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,55383.0,-99.0,0,,,,,
31390,124510100662205,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,55383.0,-99.0,0,,,,,
31398,124510170278799,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,62150.0,-99.0,0,,,,,
31406,124510236627861,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,49917.0,-99.0,0,,,,,
31415,124510326890816,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,63126.0,-99.0,0,,,,,
31426,124510440093209,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,55660.0,-99.0,0,,,,,
31429,124510656669160,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,55660.0,-99.0,0,,,,,
31430,124510876665888,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,55660.0,-99.0,0,,,,,
31439,124511090380056,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,56680.0,-99.0,0,,,,,
31448,124511111640046,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,61496.0,-99.0,0,,,,,
31456,124511204789564,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,59847.0,-99.0,0,,,,,
31466,124511316175462,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,63815.0,-99.0,0,,,,,
31475,124511426803007,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,60146.0,-99.0,0,,,,,
31484,124511541291466,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,54097.0,-99.0,0,,,,,
31494,124511650615187,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,54003.0,-99.0,0,,,,,
31503,124511765035171,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,56113.0,-99.0,0,,,,,
31513,124511879034930,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,50143.0,-99.0,0,,,,,
31522,124511988475638,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,63775.0,-99.0,0,,,,,
31531,124512125316719,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,57306.0,-99.0,0,,,,,
31541,124512216365117,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,50569.0,-99.0,0,,,,,
31550,124512329762270,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,64815.0,-99.0,0,,,,,
31560,124512441241356,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,56726.0,-99.0,0,,,,,
31569,124512553614751,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,51812.0,-99.0,0,,,,,
31578,124512665222285,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,60250.0,-99.0,0,,,,,
31588,124512775401471,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,51825.0,-99.0,0,,,,,
31597,124512891021566,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,61299.0,-99.0,0,,,,,
31607,124513067160616,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,52270.0,-99.0,0,,,,,
31616,124513114268901,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,50220.0,-99.0,0,,,,,
31625,124513227932461,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,60904.0,-99.0,0,,,,,
31634,124513343389690,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,56724.0,-99.0,0,,,,,
31643,124513455461654,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,61048.0,-99.0,0,,,,,
31653,124513563619059,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,57518.0,-99.0,0,,,,,
31662,124513676795200,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,64258.0,-99.0,0,,,,,
31671,124513790170027,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,57816.0,-99.0,0,,,,,
31680,124513900142348,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,62021.0,-99.0,0,,,,,
31689,124514012461540,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,56204.0,-99.0,0,,,,,
31698,124514125987179,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,56041.0,-99.0,0,,,,,
31708,124514239540150,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,60274.0,-99.0,0,,,,,
31717,124514354438675,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,57077.0,-99.0,0,,,,,
31726,124514625039301,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,55588.0,-99.0,0,,,,,
31735,124514675397813,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,50878.0,-99.0,0,,,,,
31736,124514904665991,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,50878.0,-99.0,0,,,,,
31746,124514919610660,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,54677.0,-99.0,0,,,,,
31747,124515140668609,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,54677.0,-99.0,0,,,,,
31756,124515390518561,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,56246.0,-99.0,0,,,,,
31765,124515412808215,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,50459.0,-99.0,0,,,,,
31774,124515503632870,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,62820.0,-99.0,0,,,,,
31783,124515617430004,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,49700.0,-99.0,0,,,,,
31792,124515727471050,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,65510.0,-99.0,0,,,,,
31801,124515842141311,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,60371.0,-99.0,0,,,,,
31811,124515952149499,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,58393.0,-99.0,0,,,,,
31820,124516066389419,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,55182.0,-99.0,0,,,,,
31829,124516177512871,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,62552.0,-99.0,0,,,,,
31838,124516294738232,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,51814.0,-99.0,0,,,,,
31847,124516403572599,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,59062.0,-99.0,0,,,,,
31857,124516516793837,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,63747.0,-99.0,0,,,,,
31866,124516629834079,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,62931.0,-99.0,0,,,,,
31876,124516741604999,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,56987.0,-99.0,0,,,,,
31885,124516854343058,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,51869.0,-99.0,0,,,,,
31894,124516965165882,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,58341.0,-99.0,0,,,,,
31904,124517078090135,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,51501.0,-99.0,0,,,,,
31913,124517189427030,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,55780.0,-99.0,0,,,,,
31922,124517302576537,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,53544.0,-99.0,0,,,,,
31931,124517418311479,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,60792.0,-99.0,0,,,,,
31940,124517526979756,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,59228.0,-99.0,0,,,,,
31950,124517642559324,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,49645.0,-99.0,0,,,,,
31960,124517752080249,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,50033.0,-99.0,0,,,,,
31969,124517865088058,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,49984.0,-99.0,0,,,,,
31978,124517977958366,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,49490.0,-99.0,0,,,,,
31987,124518090035601,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,54964.0,-99.0,0,,,,,
31997,124518201895602,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,53418.0,-99.0,0,,,,,
32006,124518315996069,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,64464.0,-99.0,0,,,,,
32015,124518665396151,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,54332.0,-99.0,0,,,,,
32024,124518685914979,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,51259.0,-99.0,0,,,,,
32032,124518778548289,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,61080.0,-99.0,0,,,,,
32042,124518889691752,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,50344.0,-99.0,0,,,,,
32043,124519112673198,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,50344.0,-99.0,0,,,,,
32052,124519280937404,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,58831.0,-99.0,0,,,,,
32053,124519760668395,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,58831.0,-99.0,0,,,,,
32062,124519785213880,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,62460.0,-99.0,0,,,,,
32071,124519877699140,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,60143.0,-99.0,0,,,,,
32081,124519994443509,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,56683.0,-99.0,0,,,,,
32090,124520103295498,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,55398.0,-99.0,0,,,,,
32099,124520213872076,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,53369.0,-99.0,0,,,,,
32108,124520324538884,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,54518.0,-99.0,0,,,,,
32117,124520438984694,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,59567.0,-99.0,0,,,,,
32132,124520549437611,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,60262.0,-99.0,0,,,,,
32143,124520663672612,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,62017.0,-99.0,0,,,,,
32152,124520773733798,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,57440.0,-99.0,0,,,,,
32161,124520883398318,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,53319.0,-99.0,0,,,,,
32170,124520993299549,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,53479.0,-99.0,0,,,,,
32180,124521106211080,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,56071.0,-99.0,0,,,,,
